CircleName,RegionName,DivisionName,OfficeName,Pincode,OfficeType,Delivery,District,StateName,Latitude,Longitude
Karnataka Circle,South Karnataka Region,Chikkamagaluru Division,Koppa H.O,577126,HO,Delivery,CHIKKAMAGALURU,KARNATAKA,13.5343611,75.3658611
Karnataka Circle,South Karnataka Region,Chitradurga Division,Chitradurga H.O,577501,HO,Delivery,CHITRADURGA,KARNATAKA,14.221583300000001,76.397416699999994
Karnataka Circle,South Karnataka Region,DAVANAGERE DIVISION,Davangere H.O,577001,HO,Delivery,DAVANGERE,KARNATAKA,14.4688889,75.9197778
Karnataka Circle,South Karnataka Region,Hassan Division,Arsikere H.O,573103,HO,Delivery,HASSAN,KARNATAKA,13.3174722,76.2533056
Karnataka Circle,South Karnataka Region,Kodagu Division,Madikeri H.O,571201,HO,Delivery,KODAGU,KARNATAKA,12.42236111,75.74016667
Karnataka Circle,South Karnataka Region,Mandya Division,Mandya H.O,571401,HO,Delivery,MANDYA,KARNATAKA,12.529999999999999,76.890000000000001
Karnataka Circle,South Karnataka Region,Nanjangud Division,Nanjangud H.O,571301,HO,Delivery,MYSURU,KARNATAKA,12.12233333,76.680083330000002
Karnataka Circle,South Karnataka Region,Shivamogga Division,Bhadravati H.O,577301,HO,Delivery,SHIVAMOGGA,KARNATAKA,13.8525556,75.7116111
Karnataka Circle,South Karnataka Region,Tumakuru Division,Tiptur H.O,572201,HO,Delivery,TUMAKURU,KARNATAKA,13.2585833,76.4782778
Kerala Circle,Kochi Region,Alleppey Division,Cherthala HO,688524,HO,Delivery,ALAPPUZHA,KERALA,9.6840000,76.3410833
Kerala Circle,Kochi Region,Ernakulam Division,Kochi HO,682001,HO,Delivery,ERNAKULAM,KERALA,9.965555556,76.24141667
Kerala Circle,Kochi Region,Idukki Division,Thodupuzha HO,685584,HO,Delivery,IDUKKI,KERALA,9.8974167,76.7154444
Kerala Circle,Kochi Region,Irinjalakuda Division,Chalakudi HO,680307,HO,Delivery,THRISSUR,KERALA,10.3077222,76.3350000
Kerala Circle,Kochi Region,Kottayam Division,Vaikom HO,686141,HO,Delivery,KOTTAYAM,KERALA,9.75008,76.39022
Kerala Circle,Kochi Region,Lakshadweep Division,Kavaratti H.O,682555,HO,Delivery,LAKSHADWEEP DISTRICT,LAKSHADWEEP,NA,NA
Kerala Circle,DivReportingCircle,Quilon Division,Karunagappally HO,690518,HO,Delivery,KOLLAM,KERALA,9.0600000,76.5400000
Kerala Circle,Calicut Region,Calicut Division,Calicut Civil Station HO,673020,HO,Delivery,KOZHIKODE,KERALA,11.284956,75.790712
Kerala Circle,Calicut Region,Cannanore Division,Kannur HO,670001,HO,Delivery,KANNUR,KERALA,11.8745350,75.3701900
Kerala Circle,Calicut Region,Manjeri Division,Malappuram HO,676505,HO,Delivery,MALAPPURAM,KERALA,11.0509760,76.0710970
Kerala Circle,Calicut Region,Tirur Division,Ponani HO,679577,HO,Delivery,MALAPPURAM,KERALA,10.7677201,75.9259013
Madhya Pradesh Circle,Jabalpur Region,Chhatarpur Division,Chhatarpur H.O,471001,HO,Delivery,CHHATARPUR,MADHYA PRADESH,24.9058890,79.5837500
Madhya Pradesh Circle,Jabalpur Region,Chhindwara Division,Chhindwara H.O,480001,HO,Delivery,CHHINDWARA,MADHYA PRADESH,22.0533889,78.9378611
Madhya Pradesh Circle,Jabalpur Region,Rewa Division,Rewa H.O,486001,HO,Delivery,REWA,MADHYA PRADESH,24.5439167,81.3015833
Madhya Pradesh Circle,Jabalpur Region,Sagar Division,Sagar Cantt H.O,470001,HO,Delivery,SAGAR,MADHYA PRADESH,23.8388050,78.7378070
Madhya Pradesh Circle,DivReportingCircle,Vidisha Division,Vidisha H.O,464001,HO,Delivery,VIDISHA,MADHYA PRADESH,23.5245833,77.8105556
Madhya Pradesh Circle,Indore Region,Indore City Division,Indore Nagar H.O,452007,HO,Delivery,INDORE,MADHYA PRADESH,22.7198333,75.8611111
Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Dewas H.O,455001,HO,Delivery,DEWAS,MADHYA PRADESH,22.9624180,76.0496040
Madhya Pradesh Circle,Indore Region,Ratlam Division,Ratlam H.O,457001,HO,Delivery,RATLAM,MADHYA PRADESH,23.3311667,75.0373889
Madhya Pradesh Circle,Indore Region,Sehore Division,Sehore H.O,466001,HO,Delivery,SEHORE,MADHYA PRADESH,23.1989220,77.0868430
Madhya Pradesh Circle,DivReportingCircle,Guna Division,Guna H.O,473001,HO,Delivery,GUNA,MADHYA PRADESH,24.6652600,77.3606860
Maharashtra Circle,Goa-Panaji Region,Goa Division,Panaji H.O,403001,HO,Delivery,NORTH GOA,GOA,15.49913190,73.83233130
Maharashtra Circle,Goa-Panaji Region,Kolhapur Division,Ichalkaranji H.O,416115,HO,Delivery,KOLHAPUR,MAHARASHTRA,16.6841012,74.4688653
Maharashtra Circle,Mumbai Region,Mumbai City North East Division,Chembur HO,400071,HO,Delivery,MUMBAI SUBURBAN,MAHARASHTRA,19.0566895,72.898216
Maharashtra Circle,Mumbai Region,Mumbai GPO Division,Mumbai GPO,400001,HO,Delivery,MUMBAI,MAHARASHTRA,18.9391667,72.8375556
Maharashtra Circle,Nagpur Region,Buldana Division,Khamgaon H.O,444303,HO,Delivery,BULDHANA,MAHARASHTRA,20.7077778,76.5688889
Maharashtra Circle,Nagpur Region,Chandrapur Division,Chandrapur H.O,442401,HO,Delivery,CHANDRAPUR,MAHARASHTRA,19.962265,79.2963
Maharashtra Circle,Nagpur Region,Wardha Division,Wardha H.O,442001,HO,Delivery,WARDHA,MAHARASHTRA,21.1483333,79.0715556
Maharashtra Circle,Pune Region,Shrirampur Division,Shrirampur H.O,413709,HO,Delivery,AHMEDNAGAR,MAHARASHTRA,19.618564497077056,74.66251531217345
Maharashtra Circle,Regional Office Aurangabad,Chhatrapati Sambhajinagar Division,Chhatrapati Sambhajinagar (MH) H.O,431001,HO,Delivery,AURANGABAD,MAHARASHTRA,19.888632,75.325199
Maharashtra Circle,Regional Office Aurangabad,Beed Division,Beed H.O,431122,HO,Delivery,BEED,MAHARASHTRA,18.989635,75.75621
Maharashtra Circle,Regional Office Aurangabad,Jalgaon Division,Chalisgaon H.O,424101,HO,Delivery,JALGAON,MAHARASHTRA,20.460336,75.011102
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Parbhani H.O,431401,HO,Delivery,PARBHANI,MAHARASHTRA,19.272097160000001,76.772164369999999
North Eastern Circle,North East - II Region,Nagaland Division,Kohima H.O,797001,HO,Delivery,KOHIMA,NAGALAND,25.67077778,94.10758333
North Eastern Circle,North East - I Region,Agartala Division,Radhakishorepur H.O,799120,HO,Delivery,Gomati,TRIPURA,23.54083333,91.49175
Odisha Circle,Bhubaneswar HQ Region,Balasore Division,Balasore H.O,756001,HO,Delivery,BALESHWAR,ODISHA,20.5016667,86.9233333
Odisha Circle,Bhubaneswar HQ Region,Bhubaneswar Division,Bhubaneswar G.P.O.,751001,HO,Delivery,KHORDHA,ODISHA,20.2723056,85.8339722
Odisha Circle,Bhubaneswar HQ Region,Puri Division,Puri H.O,752001,HO,Delivery,PURI,ODISHA,19.8005000,85.8262222
Odisha Circle,Sambalpur Region,Balangir Division,Balangir H.O,767001,HO,Delivery,BALANGIR,ODISHA,20.7017778,83.4847500
Odisha Circle,Sambalpur Region,Dhenkanal Division,Dhenkanal H.O,759001,HO,Delivery,DHENKANAL,ODISHA,20.6540833,85.5993333
Odisha Circle,Berhampur Region,Kalahandi Division,Bhawanipatna H.O,766001,HO,Delivery,KALAHANDI,ODISHA,19.9083857,83.1701798
Odisha Circle,Berhampur Region,Koraput Division,Jeypore(K) H.O,764001,HO,Delivery,KORAPUT,ODISHA,18.8630620,82.5666860
Punjab Circle,DivReportingCircle,Ludhiana Moffusil Division,Khanna HO,141401,HO,Delivery,LUDHIANA,PUNJAB,30.7029167,76.2244167
Punjab Circle,Punjab West Region,Bhatinda Division,Bathinda HO,151001,HO,Delivery,BATHINDA,PUNJAB,30.204677,74.949001
Punjab Circle,Punjab West Region,Kapurthala Division,Kapurthala HO,144601,HO,Delivery,KAPURTHALA,PUNJAB,31.3721893,75.3777881
Rajasthan Circle,Ajmer Region,Ajmer Division,Madanganj Kishangarh H.O,305801,HO,Delivery,AJMER,RAJASTHAN,26.5863889,74.8602778
Rajasthan Circle,DivReportingCircle,Alwar Division,Alwar H.O,301001,HO,Delivery,ALWAR,RAJASTHAN,27.561542,76.613021
Rajasthan Circle,DivReportingCircle,Bharatpur Division,Deeg H.O,321203,HO,Delivery,BHARATPUR,RAJASTHAN,27.4745278,77.3279722
Rajasthan Circle,DivReportingCircle,Jaipur Moffusil Division,Shahpura HO,303103,HO,Delivery,JAIPUR,RAJASTHAN,27.3852778,75.9597778
Rajasthan Circle,Jodhpur Region,Bikaner Division,Bikaner H.O,334001,HO,Delivery,BIKANER,RAJASTHAN,28.0208333,73.3158333
Rajasthan Circle,Jodhpur Region,Pali Division,Marwar Jn. H.O,306001,HO,Delivery,PALI,RAJASTHAN,26.2063889,74.0247222
Tamilnadu Circle,Chennai City Region,Arakkonam Division,Arakkonam HO,631001,HO,Delivery,Ranipet,TAMIL NADU,13.0806389,79.6988333
Tamilnadu Circle,Chennai City Region,Arakkonam Division,Ranipet HO,632401,HO,Delivery,Ranipet,TAMIL NADU,12.9283030,79.3324850
Tamilnadu Circle,Chennai City Region,Pondicherry Division,Tindivanam HO,604001,HO,Delivery,VILLUPURAM,TAMIL NADU,12.2271944,79.6496389
Tamilnadu Circle,Western Region Coimbatore,Erode Division,Erode HO,638001,HO,Delivery,ERODE,TAMIL NADU,11.4453130,77.6879880
Tamilnadu Circle,Southern Region Madurai,Kovilpatti Division,Kovilpatti H.O,628501,HO,Delivery,TUTICORIN,TAMIL NADU,9.1606000,77.8440000
Tamilnadu Circle,Southern Region Madurai,Ramanathapuram Division,Ramanathapuram HO,623501,HO,Delivery,RAMANATHAPURAM,TAMIL NADU,9.360065,78.861618
Tamilnadu Circle,Southern Region Madurai,Sivaganga Division,Manamadurai HO,630606,HO,Delivery,SIVAGANGA,TAMIL NADU,9.689999,78.452096
Tamilnadu Circle,Southern Region Madurai,Tirunelveli Division,Tirunelveli HO,627001,HO,Delivery,TIRUNELVELI,TAMIL NADU,8.7285583,77.703892
Tamilnadu Circle,Southern Region Madurai,Virudhunagar Division,Aruppukottai HO,626101,HO,Delivery,VIRUDHUNAGAR,TAMIL NADU,9.5081140,78.1059950
Tamilnadu Circle,Southern Region Madurai,Virudhunagar Division,Rajapalayam HO,626117,HO,Delivery,VIRUDHUNAGAR,TAMIL NADU,9.4505833,77.5599167
Tamilnadu Circle,Central Region Trichirapalli,Kumbakonam Division,Kumbakonam H.O,612001,HO,Delivery,THANJAVUR,TAMIL NADU,10.9577222,79.3803056
Tamilnadu Circle,Central Region Trichirapalli,Mayiladuthurai Division,Sirkali H.O,609110,HO,Delivery,MAYILADUTHURAI,TAMIL NADU,11.2379167,79.7346667
Tamilnadu Circle,Central Region Trichirapalli,Srirangam Division,Srirangam H.O,620006,HO,Delivery,TIRUCHIRAPPALLI,TAMIL NADU,10.8600000,78.6900000
Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Mannargudi H.O,614001,HO,Delivery,THIRUVARUR,TAMIL NADU,10.6673056,79.4470556
Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Papanasam H.O,614205,HO,Delivery,THANJAVUR,TAMIL NADU,10.9226667,79.2671389
Tamilnadu Circle,Central Region Trichirapalli,Tiruchirapalli Division,Tiruchirappalli HO,620001,HO,Delivery,TIRUCHIRAPPALLI,TAMIL NADU,10.8013333,78.6891111
Uttar Pradesh Circle,Agra Region,Agra Division,Agra Fort HO,282003,HO,Delivery,AGRA,UTTAR PRADESH,27.1795328,78.0211120
Uttar Pradesh Circle,Agra Region,Etawah Division,Auraiya HO,206122,HO,Delivery,AURAIYA,UTTAR PRADESH,26.4639575,79.5145534
Uttar Pradesh Circle,Agra Region,Jhansi Division,JHANSI HO,284001,HO,Delivery,JHANSI,UTTAR PRADESH,25.4401307,78.5772174
Uttar Pradesh Circle,Agra Region,Jhansi Division,ORAI HO,285001,HO,Delivery,JALAUN,UTTAR PRADESH,25.9906066,79.4538491
Uttar Pradesh Circle,Agra Region,Mainpuri Division,Mainpuri HO,205001,HO,Delivery,MAINPURI,UTTAR PRADESH,27.238000,79.055436
Uttar Pradesh Circle,Varanasi Region,Ghazipur Division,Ghazipur HO,233001,HO,Delivery,GHAZIPUR,UTTAR PRADESH,25.5765,83.57319444
Uttar Pradesh Circle,Prayagraj Regional Office,Mirzapur Division,Mirzapur HO,231001,HO,Delivery,MIRZAPUR,UTTAR PRADESH,25.1601350,82.5911600
Uttar Pradesh Circle,Bareilly Region,Bijnor Division,Dhampur HO,246761,HO,Delivery,ALIGARH,UTTAR PRADESH,29.18343,78.30288
Uttar Pradesh Circle,Bareilly Region,Hardoi Division,Hardoi HO,241001,HO,Delivery,HARDOI,UTTAR PRADESH,27.3986944,80.1285000
Uttar Pradesh Circle,Bareilly Region,Saharanpur Division,Saharanpur HO,247001,HO,Delivery,SAHARANPUR,UTTAR PRADESH,29.9603056,77.5458889
Uttar Pradesh Circle,Bareilly Region,Shahjahanpur Division,Shahjahanpur HO,242001,HO,Delivery,SHAHJAHANPUR,UTTAR PRADESH,27.8922007,79.9172843
Uttar Pradesh Circle,Gorakhpur Region,Gonda Division,Gonda HO,271001,HO,Delivery,GONDA,UTTAR PRADESH,27.1289167,81.9433056
Uttar Pradesh Circle,Kanpur Region,Kanpur City Division,Kanpur Cantt HO,208004,HO,Delivery,KANPUR NAGAR,UTTAR PRADESH,26.4514167,80.3730278
Uttar Pradesh Circle,Prayagraj Regional Office,Sultanpur Division,Amethi HO,227405,HO,Delivery,Amethi,UTTAR PRADESH,26.1373156,81.6993374
Uttar Pradesh Circle,Prayagraj Regional Office,Sultanpur Division,Sultanpur Avadh HO,228001,HO,Delivery,SULTANPUR,UTTAR PRADESH,26.2644600,82.0733780
Uttarakhand Circle,DivReportingCircle,Dehradun Division,Dehradun Cantt HO,248003,HO,Delivery,DEHRADUN,UTTARAKHAND,30.3524167,78.0270833
Uttarakhand Circle,DivReportingCircle,Pithoragarh Division,Pithoragarh HO,262501,HO,Delivery,PITHORAGARH,UTTARAKHAND,29.587060,80.210376
West Bengal Circle,Kolkata Region,Murshidabad Division,Kandi HO,742137,HO,Delivery,MURSHIDABAD,WEST BENGAL,23.9542500,88.0372500
West Bengal Circle,Kolkata Region,Nadia North Division,Krishnanagar HO,741101,HO,Delivery,NADIA,WEST BENGAL,23.4087222,88.4956111
West Bengal Circle,Kolkata Region,Nadia North Division,Nabadwip HO,741302,HO,Delivery,NADIA,WEST BENGAL,23.4049167,88.3632500
West Bengal Circle,Kolkata Region,Nadia South Division,Kalyani HO,741235,HO,Delivery,NADIA,WEST BENGAL,22.9756667,88.4353889
West Bengal Circle,Kolkata Region,Baruipur Division,Baruipur HO,700144,HO,Delivery,24 PARAGANAS SOUTH,WEST BENGAL,22.3615000,88.4321667
West Bengal Circle,North Bengal Region,Jalpaiguri Division,Mal HO,735221,HO,Delivery,JALPAIGURI,WEST BENGAL,26.8693056,88.7426111
Telangana Circle,Hyderabad Region,Adilabad Division,Adilabad H.O,504001,HO,Delivery,ADILABAD,TELANGANA,19.671677,78.537184
Telangana Circle,Hyderabad City Region,Medak Division,Siddipet H.O,502103,HO,Delivery,SIDDIPET,TELANGANA,18.105264,78.843662
Telangana Circle,Hyderabad Region,Wanaparthy Division,Wanaparthy H.O,509103,HO,Delivery,WANAPARTHY,TELANGANA,16.3646111,78.0647500
Telangana Circle,Hyderabad City Region,Hyderabad South East Division,Charminar H.O,500002,HO,Delivery,HYDERABAD,TELANGANA,17.368663,78.477662
Andhra Pradesh Circle,Kurnool Region,Hindupur Division,Dharmavaram H.O,515671,HO,Delivery,Sri Sathya Sai,ANDHRA PRADESH,14.41236111,77.72305556
Andhra Pradesh Circle,Kurnool Region,Proddatur Division,Proddatur H.O,516360,HO,Delivery,Y.S.R.,ANDHRA PRADESH,14.747194,78.544786
Andhra Pradesh Circle,Kurnool Region,Tirupati Division,Tirupati H.O,517501,HO,Delivery,Tirupati,ANDHRA PRADESH,13.6322875,79.4226094
Andhra Pradesh Circle,Vijayawada Region,Eluru Division,Jangareddygudem H.O,534447,HO,Delivery,Eluru,ANDHRA PRADESH,17.1150556,81.2971944
Andhra Pradesh Circle,Vijayawada Region,Gudivada Division,Gudivada H.O,521301,HO,Delivery,KRISHNA,ANDHRA PRADESH,16.4338333,80.9916667
Andhra Pradesh Circle,Vijayawada Region,Machilipatnam Division,Avanigadda H.O,521121,HO,Delivery,KRISHNA,ANDHRA PRADESH,16.02008333,80.91555556
Andhra Pradesh Circle,Vijayawada Region,Prakasam Division,Chirala H.O,523155,HO,Delivery,Bapatla,ANDHRA PRADESH,15.8291667,80.3520000
Andhra Pradesh Circle,Vijayawada Region,Markapur  Division,Podili H.O,523240,HO,Delivery,PRAKASAM,ANDHRA PRADESH,15.6053333,79.6180556
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Bapatla H.O,522101,HO,Delivery,Bapatla,ANDHRA PRADESH,15.90369444,80.46794444
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Razole H.O,533242,HO,Delivery,Konaseema,ANDHRA PRADESH,16.47786111,81.83963889
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Parvatipuram H.O,535501,HO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,18.7727778,83.4244167
Assam Circle,Dibrugarh Region,Dibrugarh Division,North Lakhimpur H.O,787001,HO,Delivery,LAKHIMPUR,ASSAM,27.2375556,94.1075000
Assam Circle,Dibrugarh Region,Nagaon Division,Nagaon H.O,782001,HO,Delivery,NAGAON,ASSAM,26.3486944,92.7005000
Assam Circle,DivReportingCircle,Guwahati Division,Guwahati University H.O,781014,HO,Delivery,KAMRUP METRO,ASSAM,26.1552222,91.6647222
Assam Circle,DivReportingCircle,Nalbari Division,Nalbari H.O,781335,HO,Delivery,NALBARI,ASSAM,26.4447778,91.4380000
Bihar Circle,Muzaffarpur Region,Saran Division,Chapra HO,841301,HO,Delivery,SARAN,BIHAR,25.7795650,84.7498890
Bihar Circle,Muzaffarpur Region,Siwan Division,Gopalganj HO,841428,HO,Delivery,GOPALGANJ,BIHAR,26.4676667,84.4403056
Bihar Circle,East Region Bhagalpur,Bhagalpur Division,Banka HO,813102,HO,Delivery,BANKA,BIHAR,24.8866944,86.9183889
Bihar Circle,East Region Bhagalpur,Bhagalpur Division,Bhagalpur HO,812001,HO,Delivery,BHAGALPUR,BIHAR,25.2496944,86.9869722
Bihar Circle,DivReportingCircle,Bhojpur Division,Buxar HO,802101,HO,Delivery,BUXAR,BIHAR,25.5784166,83.9789722
Bihar Circle,East Region Bhagalpur,Nalanda Division,Biharsharif HO,803101,HO,Delivery,NALANDA,BIHAR,25.1963333,85.5200000
Chattisgarh Circle,DivReportingCircle,Bilaspur Division,Korba HO,495677,HO,Delivery,KORBA,CHHATTISGARH,22.36168743,82.730405439999998
Chattisgarh Circle,DivReportingCircle,Durg Division,Durg HO,491001,HO,Delivery,DURG,CHHATTISGARH,21.186133000000002,81.276797000000002
Chattisgarh Circle,DivReportingCircle,SURGUJA DIVISION,Ambikapur HO,497001,HO,Delivery,SURGUJA,CHHATTISGARH,23.116372,83.193211
Delhi Circle,DivReportingCircle,New Delhi West Division,Ramesh Nagar H.O,110015,HO,Delivery,WEST,DELHI,28.6498611,77.1306667
Gujarat Circle,Ahmedabad HQ Region,Ahmedabad City Division,Navrangpura HO,380009,HO,Delivery,AHMADABAD,GUJARAT,23.034955,72.563609
Gujarat Circle,Ahmedabad HQ Region,Mahesana Division,Mahesana HO,384001,HO,Delivery,MAHESANA,GUJARAT,23.613824999999999,72.398685
Gujarat Circle,Rajkot Region,Jamnagar Division,Jamnagar HO,361001,HO,Delivery,JAMNAGAR,GUJARAT,22.4654722,70.0785000
Gujarat Circle,Rajkot Region,Kutch Division,Bhuj HO,370001,HO,Delivery,KACHCHH,GUJARAT,23.2469444,69.6731944
Gujarat Circle,Rajkot Region,Surendranagar Division,Surendranagar HO,363001,HO,Delivery,SURENDRANAGAR,GUJARAT,22.724768000000001,71.627375000000001
Gujarat Circle,Vadodara Region,Panchmahals Division,Dahod HO,389151,HO,Delivery,DOHAD,GUJARAT,22.8321667,74.2582500
Gujarat Circle,Vadodara Region,Vadodara East Division,Vadodara HO,390001,HO,Delivery,VADODARA,GUJARAT,22.3035833,73.1976944
Haryana Circle,DivReportingCircle,Hissar Division,Sirsa HO,125055,HO,Delivery,SIRSA,HARYANA,29.5347778,75.0320833
Haryana Circle,DivReportingCircle,Karnal Division,Panipat H.O,132103,HO,Delivery,PANIPAT,HARYANA,29.3961111,76.9603333
Himachal Pradesh Circle,DivReportingCircle,Dehra Gopipur Division,Dehra HO,177101,HO,Delivery,KANGRA,HIMACHAL PRADESH,31.881526,76.212714
Himachal Pradesh Circle,DivReportingCircle,Una Division,Una HO,174303,HO,Delivery,UNA,HIMACHAL PRADESH,31.4600000,76.2700000
Jammu Kashmir Circle,Srinagar HQ Region,Baramulla Division,Baramulla H.O,193101,HO,Delivery,BARAMULLA,JAMMU AND KASHMIR,34.205,74.35041667
Jammu Kashmir Circle,JAMMU RN,Jammu Division,Kathua HO,184101,HO,Delivery,KATHUA,JAMMU AND KASHMIR,32.3673333,75.5223333
Jammu Kashmir Circle,Srinagar HQ Region,Srinagar Division,Anantnag HO,192101,HO,Delivery,ANANTNAG,JAMMU AND KASHMIR,33.7308611,75.1501944
Jharkhand Circle,DivReportingCircle,Santhal Parganas Division,Dumka HO,814101,HO,Delivery,DUMKA,JHARKHAND,24.264313,87.250339
Jharkhand Circle,DivReportingCircle,Singhbhum Division,Chaibasa HO,833201,HO,Delivery,WEST SINGHBHUM,JHARKHAND,22.54575,85.80509
Karnataka Circle,Bengaluru HQ Region,Bengaluru West Division,Rajajinagar H.O,560010,HO,Delivery,BENGALURU URBAN,KARNATAKA,12.993209,77.554461000000003
Karnataka Circle,North Karnataka Region,Belagavi Division,Belagavi H.O,590001,HO,Delivery,BELAGAVI,KARNATAKA,15.852145999999999,74.511114000000006
Karnataka Circle,North Karnataka Region,Bidar Division,Bidar H.O,585401,HO,Delivery,BIDAR,KARNATAKA,17.91163889,77.51936111
Karnataka Circle,North Karnataka Region,Chikodi Division,Chikodi H.O,591201,HO,Delivery,BELAGAVI,KARNATAKA,16.424657,74.587711999999996
Karnataka Circle,North Karnataka Region,Dharwad Division,Dharwad H.O,580001,HO,Delivery,DHARWAD,KARNATAKA,15.4518333,75.0062500
Karnataka Circle,North Karnataka Region,KOPPAL DIVISION,Koppal H.O,583231,HO,Delivery,KOPPAL,KARNATAKA,15.3493762,76.153785799999994
Karnataka Circle,North Karnataka Region,Haveri Division,Haveri H.O,581110,HO,Delivery,HAVERI,KARNATAKA,14.7908241,75.4080982
Karnataka Circle,South Karnataka Region,Hassan Division,Hassan H.O,573201,HO,Delivery,HASSAN,KARNATAKA,13.0053333,76.1000556
Karnataka Circle,South Karnataka Region,Kolar Division,Kolar H.O,563101,HO,Delivery,KOLAR,KARNATAKA,13.1356389,78.134222199999996
Karnataka Circle,South Karnataka Region,Mandya Division,Srirangapatna H.O,571438,HO,Delivery,MANDYA,KARNATAKA,12.42,76.680000000000007
Karnataka Circle,South Karnataka Region,Nanjangud Division,Kollegal H.O,571440,HO,Delivery,CHAMARAJANAGARA,KARNATAKA,12.16138889,77.11058333
Karnataka Circle,South Karnataka Region,Puttur Division,Karkala H.O,574104,HO,Delivery,UDUPI,KARNATAKA,13.2127611,74.994730200000006
Karnataka Circle,South Karnataka Region,Shivamogga Division,Sagar H.O,577401,HO,Delivery,SHIVAMOGGA,KARNATAKA,14.1675833,75.026638899999995
Karnataka Circle,South Karnataka Region,Tumakuru Division,Tumakuru H.O,572101,HO,Delivery,TUMAKURU,KARNATAKA,13.316861100000001,77.108638900000003
Kerala Circle,Kochi Region,Alwaye Division,Aluva HO,683101,HO,Delivery,ERNAKULAM,KERALA,10.110296,76.359474
Kerala Circle,Kochi Region,Alwaye Division,Muvattupuzha HO,686661,HO,Delivery,ERNAKULAM,KERALA,9.980139,76.580462
Kerala Circle,Kochi Region,Kottayam Division,Kottayam HO,686001,HO,Delivery,KOTTAYAM,KERALA,9.591238,76.521798
Kerala Circle,Calicut Region,Calicut Division,Calicut HO,673001,HO,Delivery,KOZHIKODE,KERALA,11.255757,75.778253
Kerala Circle,Calicut Region,Cannanore Division,Taliparamba HO,670141,HO,Delivery,KANNUR,KERALA,12.0417670,75.3568610
Kerala Circle,Calicut Region,Kasaragod Division,Kasaragod HO,671121,HO,Delivery,KASARAGOD,KERALA,12.5105520,74.9856880
Kerala Circle,Calicut Region,Vadakara Division,Koyilandi HO,673305,HO,Delivery,KOZHIKODE,KERALA,11.4432460,75.6946740
Madhya Pradesh Circle,Jabalpur Region,Balaghat Division,Balaghat H.O,481001,HO,Delivery,BALAGHAT,MADHYA PRADESH,21.812876,80.183830
Madhya Pradesh Circle,Jabalpur Region,Chhindwara Division,Betul H.O,460001,HO,Delivery,BETUL,MADHYA PRADESH,21.9040556,77.8996667
Madhya Pradesh Circle,Jabalpur Region,Satna Division,Satna H.O,485001,HO,Delivery,SATNA,MADHYA PRADESH,24.5617778,80.8300278
Madhya Pradesh Circle,Indore Region,Indore City Division,Indore G.P.O.,452001,HO,Delivery,INDORE,MADHYA PRADESH,22.7078056,75.8791667
Madhya Pradesh Circle,Jabalpur Region,Jabalpur Division,Jabalpur H.O,482001,HO,Delivery,JABALPUR,MADHYA PRADESH,23.1614900,79.9548320
Madhya Pradesh Circle,Jabalpur Region,Jabalpur Division,Katni H.O,483501,HO,Delivery,KATNI,MADHYA PRADESH,23.8345000,80.3926944
Madhya Pradesh Circle,Indore Region,Khandwa Division,Khandwa H.O,450001,HO,Delivery,EAST NIMAR,MADHYA PRADESH,21.8229167,76.3519444
Madhya Pradesh Circle,Indore Region,Mandsaur Division,Neemuch H.O,458441,HO,Delivery,NEEMUCH,MADHYA PRADESH,24.4606111,74.8621944
Madhya Pradesh Circle,Indore Region,Sehore Division,Rajgarh(Bia) H.O,465661,HO,Delivery,RAJGARH,MADHYA PRADESH,24.0003333,76.7295833
Madhya Pradesh Circle,DivReportingCircle,Guna Division,Ashoknagar H.O,473331,HO,Delivery,ASHOKNAGAR,MADHYA PRADESH,24.5180830,77.7148460
Madhya Pradesh Circle,DivReportingCircle,Guna Division,Shivpuri H.O,473551,HO,Delivery,SHIVPURI,MADHYA PRADESH,25.4730390,77.7053850
Madhya Pradesh Circle,DivReportingCircle,Morena Division,Bhind H.O,477001,HO,Delivery,BHIND,MADHYA PRADESH,26.5555250,78.7796230
Madhya Pradesh Circle,DivReportingCircle,Morena Division,Morena H.O,476001,HO,Delivery,MORENA,MADHYA PRADESH,26.5050440,77.9753860
Maharashtra Circle,Mumbai Region,Mumbai City North West Division,Borivali HO,400091,HO,Delivery,MUMBAI SUBURBAN,MAHARASHTRA,19.232127,72.840368
Maharashtra Circle,Nagpur Region,Yeotmal Division,Yavatmal H.O,445001,HO,Delivery,YAVATMAL,MAHARASHTRA,20.38502778,78.119
Maharashtra Circle,Pune Region,Karad Division,Karad H.O,415110,HO,Delivery,SATARA,MAHARASHTRA,17.286501,74.181427
Maharashtra Circle,Pune Region,Solapur Division,Solapur H.O,413001,HO,Delivery,SOLAPUR,MAHARASHTRA,17.6659167,75.8943333
Maharashtra Circle,Regional Office Aurangabad,Chhatrapati Sambhajinagar Division,Jalna H.O,431203,HO,Delivery,JALNA,MAHARASHTRA,19.845908,75.906935
